Cycle - m/z 18.00 ch0	Amplitude - m/z 18.00 ch0	Cycle - m/z 21.00 ch1	Amplitude - m/z 21.00 ch1	Cycle - m/z 25.00 ch2	Amplitude - m/z 25.00 ch2	Cycle - m/z 30.00 ch3	Amplitude - m/z 30.00 ch3	Cycle - m/z 32.00 ch4	Amplitude - m/z 32.00 ch4	Cycle - m/z 37.00 ch5	Amplitude - m/z 37.00 ch5	Cycle - m/z 59.00 ch6	Amplitude - m/z 59.00 ch6	Cycle - m/z 107.00 ch7	Amplitude - m/z 107.00 ch7	Cycle - m/z 137.00 ch8	Amplitude - m/z 137.00 ch8	Cycle - m/z 121.00 ch9	Amplitude - m/z 121.00 ch9	Cycle - m/z 123.00 ch10	Amplitude - m/z 123.00 ch10	Cycle - m/z 151.00 ch11	Amplitude - m/z 151.00 ch11	Cycle - m/z 153.00 ch12	Amplitude - m/z 153.00 ch12	Cycle - m/z 165.00 ch13	Amplitude - m/z 165.00 ch13	Cycle - m/z 213.00 ch14	Amplitude - m/z 213.00 ch14	Cycle - m/z 229.00 ch15	Amplitude - m/z 229.00 ch15	Cycle - m/z 271.00 ch16	Amplitude - m/z 271.00 ch16	Cycle - m/z 109.00 ch17	Amplitude - m/z 109.00 ch17	Cycle - m/z 131.00 ch18	Amplitude - m/z 131.00 ch18	Cycle - m/z 138.00 ch19	Amplitude - m/z 138.00 ch19	Cycle - m/z 167.00 ch20	Amplitude - m/z 167.00 ch20	Cycle - m/z 179.00 ch21	Amplitude - m/z 179.00 ch21	Cycle - m/z 181.00 ch22	Amplitude - m/z 181.00 ch22	Cycle - m/z 193.00 ch23	Amplitude - m/z 193.00 ch23	Cycle - m/z 205.00 ch24	Amplitude - m/z 205.00 ch24	Cycle - m/z 285.00 ch25	Amplitude - m/z 285.00 ch25	Cycle - m/z 295.00 ch26	Amplitude - m/z 295.00 ch26	Cycle - m/z 299.00 ch27	Amplitude - m/z 299.00 ch27	Cycle - m/z 327.00 ch28	Amplitude - m/z 327.00 ch28	Cycle - m/z 59.00 ch29	Amplitude - m/z 59.00 ch29	
131	4,6E+2	131	7,6E+7	131	0,0	131	0,1	131	0,2	131	0,9	131	2,0	131	5,5	131	36,0	131	0,7	131	0,2	131	0,0	131	0,1	131	3,4	131	0,0	131	0,0	131	0,0	131	0,5	131	0,1	131	3,5	131	0,0	131	0,0	131	0,0	131	0,0	131	0,0	131	0,0	131	0,0	131	0,0	131	NaN	131	1,7	
132	4,6E+2	132	7,7E+7	132	0,0	132	0,1	132	0,2	132	0,9	132	2,1	132	5,0	132	36,7	132	0,5	132	0,1	132	0,1	132	0,2	132	3,9	132	0,0	132	0,0	132	0,0	132	0,4	132	0,0	132	3,1	132	0,1	132	0,0	132	0,1	132	0,0	132	0,0	132	0,0	132	0,0	132	0,0	132	NaN	132	1,8	
133	4,5E+2	133	7,6E+7	133	0,0	133	0,1	133	0,2	133	0,9	133	2,2	133	5,0	133	36,0	133	0,7	133	0,2	133	0,1	133	0,1	133	3,4	133	0,0	133	0,0	133	0,0	133	0,5	133	0,1	133	3,0	133	0,1	133	0,0	133	0,1	133	0,0	133	0,0	133	0,0	133	0,0	133	0,0	133	NaN	133	1,8	
134	4,6E+2	134	7,6E+7	134	0,0	134	0,1	134	0,2	134	0,9	134	1,8	134	4,8	134	33,9	134	0,6	134	0,1	134	0,1	134	0,2	134	3,9	134	0,0	134	0,0	134	0,0	134	0,5	134	0,1	134	2,8	134	0,1	134	0,0	134	0,1	134	0,0	134	0,0	134	0,0	134	0,0	134	0,0	134	NaN	134	1,5	
135	4,4E+2	135	7,8E+7	135	0,0	135	0,1	135	0,2	135	0,9	135	2,4	135	4,9	135	33,7	135	0,6	135	0,2	135	0,0	135	0,2	135	3,6	135	0,0	135	0,0	135	0,0	135	0,5	135	0,1	135	2,8	135	0,0	135	0,0	135	0,0	135	0,0	135	0,0	135	0,0	135	0,0	135	0,0	135	NaN	135	1,8	
136	4,6E+2	136	7,5E+7	136	0,0	136	0,1	136	0,2	136	0,9	136	1,8	136	5,5	136	34,2	136	0,6	136	0,2	136	0,0	136	0,2	136	3,5	136	0,0	136	0,0	136	0,0	136	0,6	136	0,1	136	2,6	136	0,1	136	0,0	136	0,1	136	0,0	136	0,0	136	0,0	136	0,0	136	0,0	136	NaN	136	1,9	
137	4,6E+2	137	7,6E+7	137	0,0	137	0,1	137	0,2	137	0,9	137	2,1	137	5,3	137	32,3	137	0,8	137	0,2	137	0,1	137	0,1	137	3,9	137	0,0	137	0,0	137	0,0	137	0,5	137	0,1	137	2,7	137	0,1	137	0,0	137	0,1	137	0,0	137	0,0	137	0,0	137	0,0	137	0,0	137	NaN	137	1,8	
138	4,3E+2	138	7,8E+7	138	0,0	138	0,1	138	0,2	138	0,8	138	1,7	138	4,5	138	30,2	138	0,7	138	0,2	138	0,1	138	0,1	138	3,3	138	0,0	138	0,0	138	0,0	138	0,5	138	0,1	138	5,5	138	0,1	138	0,0	138	0,1	138	0,0	138	0,0	138	0,0	138	0,0	138	0,0	138	NaN	138	1,8	
139	4,5E+2	139	7,5E+7	139	0,0	139	0,1	139	0,2	139	1,2	139	11,1	139	0,9	139	4,3	139	0,6	139	0,1	139	0,1	139	0,1	139	4,3	139	0,0	139	0,0	139	0,0	139	0,5	139	0,1	139	0,4	139	0,1	139	0,1	139	0,0	139	0,0	139	0,0	139	0,0	139	0,0	139	0,0	139	NaN	139	2,8	
140	4,6E+2	140	7,4E+7	140	0,0	140	0,1	140	0,2	140	0,9	140	2,5	140	0,8	140	4,0	140	0,3	140	0,1	140	0,1	140	0,1	140	3,3	140	0,0	140	0,0	140	0,0	140	0,4	140	0,1	140	0,3	140	0,0	140	0,0	140	0,0	140	0,0	140	0,0	140	0,0	140	0,0	140	0,0	140	NaN	140	1,9	
141	4,5E+2	141	7,5E+7	141	0,0	141	0,1	141	0,2	141	0,8	141	1,8	141	0,6	141	2,4	141	0,3	141	0,1	141	0,1	141	0,1	141	2,2	141	0,0	141	0,0	141	0,0	141	0,4	141	0,1	141	0,2	141	0,0	141	0,0	141	0,0	141	0,0	141	0,0	141	0,0	141	0,0	141	0,0	141	NaN	141	1,9	
142	4,6E+2	142	7,4E+7	142	0,0	142	0,1	142	0,2	142	0,8	142	1,8	142	0,6	142	2,4	142	0,3	142	0,1	142	0,1	142	0,2	142	1,5	142	0,0	142	0,0	142	0,0	142	0,3	142	0,1	142	0,1	142	0,0	142	0,0	142	0,0	142	0,0	142	0,0	142	0,0	142	0,0	142	0,0	142	NaN	142	2,0	
